=======================================================
INÍCIO DO POC DE EXTRAÇÃO: https://www.supercentralonline.com.br/
ATENÇÃO: Extraindo APENAS produtos com PREÇO.
ARQUIVO DE LOG DE DETALHES: Extracao\Extracao_20251027_134108.txt
=======================================================
Iniciando navegação...
🔄 Tentando tratar o modal de seleção de loja/cidade...
⚠️ Modal de seleção de loja não encontrado ou não apareceu. Prosseguindo.
🔄 Tentando expandir o menu de departamentos...
✅ Menu de departamentos expandido.
✅ Encontrados 14 caminhos de departamento únicos.


=======================================================
>>> INICIANDO DEPTO: BEBIDAS | Link: departamentos/bebidas <<<
   [NAVEGACAO] Acessando Página: 4 | URL: https://www.supercentralonline.com.br/departamentos/biscoitos-e-chocolates?page=4
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Granulado Dori Chocolate 500g                                                    | R$ 13.75
 ✅ Chocolate Arcor Brigadeiro 80g                                                   | R$ 6.99
 ✅ Chocolate Twix Original 40g                                                      | R$ 4.99
 ✅ Chocolate Lacta Intense Café 60% Cacau 85g                                       | R$ 9.99
 ✅ Chocolate Skittles Original 38g                                                  | R$ 4.99
 ✅ Confeitos De Chocolate M&m`s Amendoim 45g                                        | R$ 4.99
 ✅ Chocolate Lacta Intense Original 60% Cacau 85g                                   | R$ 17.99
 ✅ Chocolate Lacta Intense Nuts 60% Cacau 85g                                       | R$ 9.99
 ✅ Chocolate Twix Original 80g                                                      | R$ 8.59
 ✅ Wafer Lacta Bis Xtra Ao Leite 45g                                                | R$ 4.99
 ✅ Chocolate Garoto Talento Amêndoas 85g                                            | R$ 9.49
 ✅ Chocolate Nestlé Prestígio 33g                                                   | R$ 4.49
 ✅ Chocolate Nestlé Chokito 32g                                                     | R$ 3.99
 ✅ Chocolate Linea Sucralose Meio Amargo 30gr                                       | R$ 7.98
 ✅ Biscoito Marilan Pit Stop Pão Na Chapa 274g                                      | R$ 9.49
 ✅ Biscoito Marilan Pit Stop Original 274g                                          | R$ 9.49
 ✅ Biscoito Marilan Pit Stop Integral 274g                                          | R$ 9.49
 ✅ Biscoito De Polvilho Brokinha 80g                                                | R$ 7.69
 ✅ Biscoito Piraquê Queijinho 100g                                                  | R$ 4.99
 ✅ Biscoito De Polvilho Fabitos 100g                                                | R$ 7.75
 ✅ Alimento Marilan Magic Toast Cacau 110g                                          | R$ 6.39
 ✅ Alimento Tipo Torrada Marilan Magictoast Zero 110g                               | R$ 6.39
 ✅ Alimento Tipo Torrada Marilan Magic Toast Peito De Peru 110g                     | R$ 6.39
 ✅ Alimento Tipo Torrada Marilan Magic Toast Multicereais 110g                      | R$ 6.39
 ✅ Alimento Tipo Torrada Marilan Magic Toast Integral 110g                          | R$ 6.39
 ✅ Alimento Marilan Magic Toast Original 110g                                       | R$ 6.39
 ✅ Torrada Vovó Juma Tradicional 200g                                               | R$ 11.98
 ✅ Torrada Vovó Juma Integral 170g                                                  | R$ 13.98
 ✅ Torrada Bauducco Tradicional 142g                                                | R$ 4.98
 ✅ Torrada Visconti Tradicional 120g                                                | R$ 3.98
 ✅ Torrada Bauducco Integral 142g                                                   | R$ 5.49
 ✅ Torrada Visconti Multigrãos 120g                                                 | R$ 4.38
 ✅ Torrada Adria Light 142g                                                         | R$ 4.49
 ✅ Torrada Visconti Integral 120g                                                   | R$ 4.38
 ✅ Torrada Adria Tradicional 142g                                                   | R$ 4.49
 ✅ Torrada Bauducco Multigrãos 142g                                                 | R$ 5.49
 ✅ Torrada Adria Multigrãos 142g                                                    | R$ 4.49
 ✅ Torrada Bauducco Multigrãos 284g                                                 | R$ 10.19
 ✅ Goma De Mascar Mentos Up2u Tutti Frutti 56g                                      | R$ 14.98
 ✅ Disqueti Dori Amendoim 120g                                                      | R$ 9.98

   [NAVEGACAO] Acessando Página: 5 | URL: https://www.supercentralonline.com.br/departamentos/biscoitos-e-chocolates?page=5
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Bala Arcor Butter Toffees 53% Cacau Chocolate 90g                                | R$ 5.99
 ✅ Bala Arcor Butter Toffees 53% Cacau Trufa 90g                                    | R$ 5.99
 ✅ Bala Arcor Butter Toffees 53% Cacau Menta 90g                                    | R$ 5.99
 ✅ Bala Arcor Butter Toffees Café 90g                                               | R$ 5.79
 ✅ Bala De Marshmallows Fini Pipoca Doce 80g                                        | R$ 8.49
 ✅ Bala De Marshmallows Fini Boo 80g                                                | R$ 8.49
 ✅ Bala Fini Regaliz Tubes Tropical 80g                                             | R$ 8.98
 ✅ Disqueti Dori Mini Chocolate 60g                                                 | R$ 4.98
 ✅ Disqueti Dori Chocolate 60g                                                      | R$ 4.98
 ✅ Bala Dori Hortelã Recheada 100g                                                  | R$ 4.28
 ✅ Bala Dori Trink Sortidas 100g                                                    | R$ 4.28
 ✅ Disqueti Dori Amendoim 60g                                                       | R$ 4.98
 ✅ Bala Bubbaloo Azedinha 82,5g                                                     | R$ 5.99
 ✅ Pastilhas Tic Tac Frutas 14,5g                                                   | R$ 3.98
 ✅ Pastilhas Mentos Kiss Menta Forte 35g                                            | R$ 12.49
 ✅ Pastilhas Mentos Kiss Mint 35g                                                   | R$ 12.49
 ✅ Pastilhas Tic Tac Morango 14,5g                                                  | R$ 3.98
 ✅ Pastilhas Mentos Kiss Morango 35g                                                | R$ 12.49
 ✅ Pastilhas Tic Tac Laranja 14,5g                                                  | R$ 3.98
 ✅ Pastilhas Garoto Hortelâ 17g                                                     | R$ 1.98
 ✅ Disqueti Dori Chocolate Branco 120g                                              | R$ 9.98
 ✅ Deliket Dori Frutas Ácidas 150g                                                  | R$ 5.79
 ✅ Disqueti Dori Chocolate 120g                                                     | R$ 9.98
 ✅ Deliket Dori Frutas Sortidas 150g                                                | R$ 5.79
 ✅ Disqueti Dori Amendoim 120g                                                      | R$ 9.98
 ✅ Chicle Fini Melancia 80g                                                         | R$ 8.98
 ✅ Goma De Mascar Mentos Up2u Tutti Frutti 56g                                      | R$ 14.98
 ✅ Goma De Mascar Mentos Pure Fresh Wintergreen 16g                                 | R$ 3.99
 ✅ Goma De Mascar Mentos Pure Fresh Morango 56g                                     | R$ 14.98
 ✅ Goma De Mascar Mentos Pure Fresh Mint 16g                                        | R$ 3.99
 ✅ Goma De Mascar Mentos Pure Fresh Mint 8,5g                                       | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Mint 56g                                        | R$ 14.98
 ✅ Goma De Mascar Mentos Pure Fruit Morango, Maçã Verde, Framboesa 8,5g             | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Spearmint 8,5g                                  | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Strong Mint 8,5g                                | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Mint 92g                                        | R$ 28.70
 ✅ Goma De Mascar Mentos Pure Fresch Wintergreen 56g                                | R$ 14.98
 ✅ Goma Dori Gomets Sortidas 150g                                                   | R$ 5.98
 ✅ Bala Bubbaloo Tutti Frutti 15g                                                   | R$ 2.09
 ✅ Bala Bubbaloo Patinhas Morango 75g                                               | R$ 5.99

   [NAVEGACAO] Acessando Página: 6 | URL: https://www.supercentralonline.com.br/departamentos/biscoitos-e-chocolates?page=6
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Goma De Mascar Mentos Pure Fresh Mint 92g                                        | R$ 28.70
 ✅ Goma De Mascar Mentos Pure Fresh Strong Mint 8,5g                                | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Spearmint 8,5g                                  | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fruit Morango, Maçã Verde, Framboesa 8,5g             | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Mint 56g                                        | R$ 14.98
 ✅ Goma De Mascar Mentos Pure Fresh Mint 8,5g                                       | R$ 1.99
 ✅ Goma De Mascar Mentos Pure Fresh Mint 16g                                        | R$ 3.99
 ✅ Goma De Mascar Mentos Pure Fresh Morango 56g                                     | R$ 14.98
 ✅ Goma De Mascar Mentos Pure Fresh Wintergreen 16g                                 | R$ 3.99
 ✅ Goma De Mascar Mentos Up2u Tutti Frutti 56g                                      | R$ 14.98
 ✅ Chicle Fini Melancia 80g                                                         | R$ 8.98
 ✅ Disqueti Dori Amendoim 120g                                                      | R$ 9.98
 ✅ Deliket Dori Frutas Sortidas 150g                                                | R$ 5.79
 ✅ Disqueti Dori Chocolate 120g                                                     | R$ 9.98
 ✅ Deliket Dori Frutas Ácidas 150g                                                  | R$ 5.79
 ✅ Disqueti Dori Chocolate Branco 120g                                              | R$ 9.98
 ✅ Pastilhas Garoto Hortelâ 17g                                                     | R$ 1.98
 ✅ Pastilhas Tic Tac Laranja 14,5g                                                  | R$ 3.98
 ✅ Pastilhas Mentos Kiss Morango 35g                                                | R$ 12.49
 ✅ Pastilhas Tic Tac Morango 14,5g                                                  | R$ 3.98
